Duration (ms), Start date, End date, Start station, End station, Bike number, Member type
1169616, 2017/1/4 12:32, 2017/1/4 12:51, Columbus Circle / Union Station, Smithsonian-National Mall / Jefferson Dr & 12th St SW, W22725, Member
276414, 2017/1/4 12:32, 2017/1/4 12:37, 3rd St & Pennsylvania Ave SE, D St & Maryland Ave NE, W22811, Member
495225, 2017/1/4 12:33, 2017/1/4 12:41, 3rd St & Pennsylvania Ave SE, 6th & H St NE, W20427, Member
590280, 2017/1/4 12:33, 2017/1/4 12:43, 1st & Rhode Island Ave NW, Metro Center / 12th & G St NW, W22265, Member
759252, 2017/1/4 12:33, 2017/1/4 12:45, Potomac & Swann Ave, 23rd & Crystal Dr, W21397, Member
307120, 2017/1/4 12:33, 2017/1/4 12:38, 15th & P St NW, Massachusetts Ave & Dupont Circle NW, W22391, Member
398813, 2017/1/4 12:33, 2017/1/4 12:40, Madison & Fairfax St, Braddock Rd Metro, W00616, Member
7819527, 2017/1/4 12:33, 2017/1/4 14:43, Jefferson Memorial, Iwo Jima Memorial/N Meade & 14th St N, W20338, Casual
1544255, 2017/1/4 12:33, 2017/1/4 12:59, Jefferson Memorial, Henry Bacon Dr & Lincoln Memorial Circle NW, W21063, Casual
354351, 2017/1/4 12:33, 2017/1/4 12:39, 5th & K St NW, Florida Ave & R St NW, W01114, Member
293546, 2017/1/4 12:33, 2017/1/4 12:38, 1st & M St NE, Columbus Circle / Union Station, W01394, Member
265175, 2017/1/4 12:34, 2017/1/4 12:38, 11th & M St NW, 14th & L St NW, W22632, Member
985552, 2017/1/4 12:34, 2017/1/4 12:50, Wisconsin Ave & Newark St NW, C & O Canal & Wisconsin Ave NW, W00769, Member
830687, 2017/1/4 12:34, 2017/1/4 12:48, 20th & O St NW / Dupont South, 10th & Florida Ave NW, W00609, Member
633289, 2017/1/4 12:34, 2017/1/4 12:45, 18th & M St NW, 5th St & Massachusetts Ave NW, W00661, Member
645510, 2017/1/4 12:34, 2017/1/4 12:45, 5th St & Massachusetts Ave NW, 14th & Rhode Island Ave NW, W21021, Member
1334601, 2017/1/4 12:34, 2017/1/4 12:57, S Joyce & Army Navy Dr, 22nd St & Constitution Ave NW, W00453, Member
804310, 2017/1/4 12:34, 2017/1/4 12:48, 20th & O St NW / Dupont South, 10th & Florida Ave NW, W00224, Member
811944, 2017/1/4 12:34, 2017/1/4 12:48, Jefferson Memorial, 17th St & Independence Ave SW, W21546, Casual
428774, 2017/1/4 12:35, 2017/1/4 12:42, 1st & Rhode Island Ave NW, 7th & R St NW / Shaw Library, W22807, Member
447730, 2017/1/4 12:35, 2017/1/4 12:42, Georgia Ave and Fairmont St NW, Convention Center / 7th & M St NW, W22354, Member
301905, 2017/1/4 12:35, 2017/1/4 12:40, N Veitch  & 20th St N, Lynn & 19th St North, W21582, Member
6696667, 2017/1/4 12:35, 2017/1/4 14:26, 14th & G St NW, Smithsonian-National Mall / Jefferson Dr & 12th St SW, W22083, Casual
6680378, 2017/1/4 12:35, 2017/1/4 14:26, 14th & G St NW, Smithsonian-National Mall / Jefferson Dr & 12th St SW, W21559, Casual
504542, 2017/1/4 12:35, 2017/1/4 12:43, New Hampshire Ave & T St NW, 21st & M St NW, W20583, Member
464985, 2017/1/4 12:35, 2017/1/4 12:43, 14th & G St NW, 15th & P St NW, W20096, Member
1225591, 2017/1/4 12:35, 2017/1/4 12:56, 16th & Harvard St NW, 19th & L St NW, w00765, Member
658321, 2017/1/4 12:36, 2017/1/4 12:47, 2nd St & Massachusetts Ave NE, 15th St & Massachusetts Ave SE, W21648, Member
278567, 2017/1/4 12:36, 2017/1/4 12:40, 19th & L St NW, New Hampshire Ave & 24th St NW, W21892, Member
285527, 2017/1/4 12:36, 2017/1/4 12:40, 20th & O St NW / Dupont South, 21st St & Pennsylvania Ave NW, W01224, Member
454247, 2017/1/4 12:36, 2017/1/4 12:43, 21st St N & N Pierce St, N Veitch  & 20th St N, W00911, Member
250257, 2017/1/4 12:36, 2017/1/4 12:40, 6th St & Indiana Ave NW, 5th St & Massachusetts Ave NW, W01231, Member
101259, 2017/1/4 12:37, 2017/1/4 12:38, 2nd & G St NE, Columbus Circle / Union Station, W21398, Member
178948, 2017/1/4 12:37, 2017/1/4 12:40, Norfolk Ave & Fairmont St, Battery Ln & Trolley Trail, W20503, Member
372953, 2017/1/4 12:37, 2017/1/4 12:43, Pentagon City Metro / 12th & S Hayes St, Eads & 22nd St S, W23129, Member
1660575, 2017/1/4 12:37, 2017/1/4 13:05, Eastern Market / 7th & North Carolina Ave SE, Constitution Ave & 2nd St NW/DOL, W22481, Member
380620, 2017/1/4 12:37, 2017/1/4 12:44, 21st St & Pennsylvania Ave NW, 13th St & New York Ave NW, W20172, Member
576158, 2017/1/4 12:38, 2017/1/4 12:47, 13th St & New York Ave NW, New York Ave & 15th St NW, W20847, Member
2062044, 2017/1/4 12:38, 2017/1/4 13:12, 18th & R St NW, 4th & C St SW, W21968, Member
2039439, 2017/1/4 12:38, 2017/1/4 13:12, 18th & R St NW, 4th & C St SW, W20114, Casual
1369038, 2017/1/4 12:38, 2017/1/4 13:01, 14th & Harvard St NW, 19th St & Pennsylvania Ave NW, W22734, Member
481845, 2017/1/4 12:38, 2017/1/4 12:46, 3rd & G St SE, 1st & N St  SE, W00345, Member
485861, 2017/1/4 12:38, 2017/1/4 12:47, 15th & P St NW, 5th & F St NW, W21814, Casual
1065617, 2017/1/4 12:39, 2017/1/4 12:56, Virginia Square Metro / N Monroe St & 9th St N, Virginia Square Metro / N Monroe St & 9th St N, W21262, Member
346264, 2017/1/4 12:39, 2017/1/4 12:44, Constitution Ave & 2nd St NW/DOL, 1st & H St NW, W21716, Member
2433689, 2017/1/4 12:39, 2017/1/4 13:19, 24th & N St NW, Van Ness Metro / UDC, W22867, Member
592974, 2017/1/4 12:39, 2017/1/4 12:49, 21st & M St NW, New Hampshire Ave & T St NW, W21746, Member
338231, 2017/1/4 12:39, 2017/1/4 12:45, Constitution Ave & 2nd St NW/DOL, 1st & H St NW, W21815, Member
378875, 2017/1/4 12:39, 2017/1/4 12:46, 6th St & Indiana Ave NW, "LEnfant Plaza / 7th & C St SW", W00374, Member
315880, 2017/1/4 12:40, 2017/1/4 12:45, Potomac Ave & 35th St S, 23rd & Crystal Dr, W21728, Member
474557, 2017/1/4 12:40, 2017/1/4 12:48, New York Ave & 15th St NW, 17th St & Massachusetts Ave NW, W00488, Member
816781, 2017/1/4 12:40, 2017/1/4 12:53, 36th & Calvert St NW / Glover Park, 19th & L St NW, W20253, Member
563242, 2017/1/4 12:40, 2017/1/4 12:49, 3000 Connecticut Ave NW / National Zoo, Massachusetts Ave & Dupont Circle NW, W00500, Member
188523, 2017/1/4 12:40, 2017/1/4 12:43, Constitution Ave & 2nd St NW/DOL, 6th St & Indiana Ave NW, W22185, Member
285625, 2017/1/4 12:40, 2017/1/4 12:45, 3rd & G St SE, 1st & N St  SE, W20452, Member
506968, 2017/1/4 12:41, 2017/1/4 12:49, 4th & D St NW / Judiciary Square, North Capitol St & G Pl NE, W00195, Member
2583227, 2017/1/4 12:41, 2017/1/4 13:24, Fessenden St & Wisconsin Ave NW, Tenleytown / Wisconsin Ave & Albemarle St NW, W21236, Member
616718, 2017/1/4 12:41, 2017/1/4 12:51, Columbus Circle / Union Station, Columbus Circle / Union Station, W21132, Member
1041971, 2017/1/4 12:41, 2017/1/4 12:58, New Jersey Ave & R St NW, Washington & Independence Ave SW/HHS, W22619, Casual
669352, 2017/1/4 12:41, 2017/1/4 12:52, Massachusetts Ave & Dupont Circle NW, 13th St & New York Ave NW, W01264, Member
380203, 2017/1/4 12:42, 2017/1/4 12:48, Battery Ln & Trolley Trail, Montgomery Ave & Waverly St , W21827, Member
191779, 2017/1/4 12:42, 2017/1/4 12:45, Columbia Rd & Belmont St NW, 18th & R St NW, W20696, Member
412235, 2017/1/4 12:43, 2017/1/4 12:49, 18th St & Pennsylvania Ave NW, 17th & Corcoran St NW, W01127, Member
250791, 2017/1/4 12:43, 2017/1/4 12:47, Duke St & John Carlyle St, Commerce St & Fayette St, W23165, Member
123038, 2017/1/4 12:44, 2017/1/4 12:46, 11th & F St NW, 8th & H St NW, W22780, Member
243761, 2017/1/4 12:44, 2017/1/4 12:48, 12th & L St NW, 5th & K St NW, W01135, Casual
797681, 2017/1/4 12:44, 2017/1/4 12:57, Massachusetts Ave & Dupont Circle NW, 11th & M St NW, W22205, Member
558480, 2017/1/4 12:44, 2017/1/4 12:53, Park Rd & Holmead Pl NW, 14th & V St NW, W01220, Member
531337, 2017/1/4 12:44, 2017/1/4 12:53, 17th & Corcoran St NW, 24th & N St NW, W23259, Member
1227085, 2017/1/4 12:45, 2017/1/4 13:05, 14th & L St NW, Jefferson Dr & 14th St SW, W20442, Casual
1201922, 2017/1/4 12:45, 2017/1/4 13:05, 14th & L St NW, Jefferson Dr & 14th St SW, W01210, Casual
773059, 2017/1/4 12:45, 2017/1/4 12:58, New Hampshire Ave & 24th St NW, 14th & R St NW, W23217, Member
633178, 2017/1/4 12:45, 2017/1/4 12:55, 17th & K St NW / Farragut Square, 20th St & Florida Ave NW, W01349, Casual
227644, 2017/1/4 12:45, 2017/1/4 12:49, 1st & M St NE, 1st & O St NW, W22795, Member
438792, 2017/1/4 12:45, 2017/1/4 12:52, 7th & R St NW / Shaw Library, 15th & K St NW, W22807, Member
182315, 2017/1/4 12:45, 2017/1/4 12:48, 5th & F St NW, 8th & H St NW, W22483, Member
315463, 2017/1/4 12:45, 2017/1/4 12:51, 7th & T St NW, 14th & V St NW, W22277, Member
240038, 2017/1/4 12:46, 2017/1/4 12:50, 15th & L St NW, 18th & M St NW, W01227, Member
295816, 2017/1/4 12:46, 2017/1/4 12:51, "10th St & LEnfant Plaza SW", 4th & M St SW, W00669, Member
1807978, 2017/1/4 12:46, 2017/1/4 13:16, 3rd & H St NE, Washington & Independence Ave SW/HHS, W22937, Member
3183794, 2017/1/4 12:46, 2017/1/4 13:39, 23rd & E St NW , 4th St & Madison Dr NW, W00545, Casual
536889, 2017/1/4 12:46, 2017/1/4 12:55, 20th St & Virginia Ave NW, Massachusetts Ave & Dupont Circle NW, W21206, Casual
1113005, 2017/1/4 12:47, 2017/1/4 13:05, New Hampshire Ave & T St NW, 11th & F St NW, W22878, Member
1100196, 2017/1/4 12:47, 2017/1/4 13:05, Georgia Ave and Fairmont St NW, 11th & Kenyon St NW, W01128, Member
619036, 2017/1/4 12:47, 2017/1/4 12:57, 14th & D St NW / Ronald Reagan Building, 15th & P St NW, W21941, Member
762722, 2017/1/4 12:47, 2017/1/4 13:00, Maryland Ave & E St NE, Lincoln Park / 13th & East Capitol St NE , W20890, Member
674479, 2017/1/4 12:47, 2017/1/4 12:59, Van Ness Metro / UDC, 3000 Connecticut Ave NW / National Zoo, W00990, Member
3122017, 2017/1/4 12:47, 2017/1/4 13:39, 23rd & E St NW , 4th St & Madison Dr NW, W22443, Casual
550165, 2017/1/4 12:47, 2017/1/4 12:57, 4th & M St SW, 4th St & Madison Dr NW, W00663, Member
327028, 2017/1/4 12:48, 2017/1/4 12:53, 5th St & Massachusetts Ave NW, 10th & E St NW, W20369, Member
144126, 2017/1/4 12:48, 2017/1/4 12:50, 4th & East Capitol St NE, 3rd St & Pennsylvania Ave SE, W20564, Member
214574, 2017/1/4 12:48, 2017/1/4 12:51, Eastern Market Metro / Pennsylvania Ave & 7th St SE, 3rd & G St SE, W22636, Member
284684, 2017/1/4 12:48, 2017/1/4 12:53, 5th & K St NW, New Jersey Ave & N St NW/Dunbar HS, W01135, Member
5640191, 2017/1/4 12:48, 2017/1/4 14:22, Lincoln Memorial, Columbus Circle / Union Station, W00562, Casual
735077, 2017/1/4 12:48, 2017/1/4 13:01, Jefferson Dr & 14th St SW, 4th St & Madison Dr NW, W21266, Casual
711696, 2017/1/4 12:49, 2017/1/4 13:01, Jefferson Dr & 14th St SW, 4th St & Madison Dr NW, W22318, Member
468229, 2017/1/4 12:49, 2017/1/4 12:57, Potomac & Pennsylvania Ave SE, 1st & D St SE, W22047, Member
529759, 2017/1/4 12:49, 2017/1/4 12:58, 21st St & Constitution Ave NW, 20th & L St NW, W22541, Member
799672, 2017/1/4 12:49, 2017/1/4 13:03, 20th & O St NW / Dupont South, 17th St & Independence Ave SW, W20140, Member
319860, 2017/1/4 12:50, 2017/1/4 12:55, 3rd & M St NE, North Capitol St & G Pl NE, W20670, Member
1049865, 2017/1/4 12:50, 2017/1/4 13:07, Fairfax Dr & Wilson Blvd, N Veitch & Key Blvd, W21183, Member
415310, 2017/1/4 12:50, 2017/1/4 12:57, 14th & G St NW, 19th & K St NW, W21688, Member
391590, 2017/1/4 12:50, 2017/1/4 12:57, 14th St & New York Ave NW, 6th St & Indiana Ave NW, W01318, Member
485510, 2017/1/4 12:51, 2017/1/4 12:59, Eckington Pl & Q St NE, 5th & K St NW, W22691, Member
630716, 2017/1/4 12:51, 2017/1/4 13:01, New Hampshire Ave & 24th St NW, 14th & Rhode Island Ave NW, W00273, Member
565641, 2017/1/4 12:51, 2017/1/4 13:00, 1st & H St NW, New Jersey Ave & L St NW, W01028, Member
957247, 2017/1/4 12:51, 2017/1/4 13:07, Jefferson Memorial, 14th & D St NW / Ronald Reagan Building, W21807, Casual
940966, 2017/1/4 12:51, 2017/1/4 13:07, Jefferson Memorial, 14th & D St NW / Ronald Reagan Building, W22058, Casual
982102, 2017/1/4 12:51, 2017/1/4 13:08, Florida Ave & R St NW, Calvert St & Woodley Pl NW, W01114, Member
1917088, 2017/1/4 12:51, 2017/1/4 13:23, 13th & D St NE, Georgetown Harbor / 30th St NW, W21636, Member
238222, 2017/1/4 12:52, 2017/1/4 12:56, 4th & E St SW, 4th & M St SW, W22926, Member
1631140, 2017/1/4 12:53, 2017/1/4 13:20, 20th & L St NW, Lamont & Mt Pleasant NW, W21982, Member
429654, 2017/1/4 12:53, 2017/1/4 13:01, 18th St & Pennsylvania Ave NW, 20th & O St NW / Dupont South, W21660, Member
916407, 2017/1/4 12:53, 2017/1/4 13:09, Florida Ave & R St NW, 3rd & D St SE, W01240, Member
529088, 2017/1/4 12:53, 2017/1/4 13:02, Eastern Market Metro / Pennsylvania Ave & 7th St SE, Potomac & Pennsylvania Ave SE, W20628, Member
682767, 2017/1/4 12:53, 2017/1/4 13:05, Maine Ave & 7th St SW, 3rd & Tingey St SE, W01308, Member
684256, 2017/1/4 12:54, 2017/1/4 13:05, 15th & P St NW, New Hampshire Ave & 24th St NW, W21413, Casual
1833267, 2017/1/4 12:54, 2017/1/4 13:24, Georgia Ave and Fairmont St NW, Potomac & Pennsylvania Ave SE, W22050, Member
666630, 2017/1/4 12:54, 2017/1/4 13:05, Maine Ave & 7th St SW, 3rd & Tingey St SE, W00239, Member
462554, 2017/1/4 12:54, 2017/1/4 13:02, 15th & L St NW, 19th & L St NW, W20871, Member
551980, 2017/1/4 12:55, 2017/1/4 13:04, 8th & O St NW, 15th & K St NW, W20825, Member
583559, 2017/1/4 12:55, 2017/1/4 13:05, 21st & M St NW, 14th & G St NW, W23031, Member
534387, 2017/1/4 12:55, 2017/1/4 13:04, Market Square / King St & Royal St, Braddock Rd Metro, W00902, Member
110982, 2017/1/4 12:55, 2017/1/4 12:57, 2nd St & Massachusetts Ave NE, 2nd & G St NE, W22509, Member
384147, 2017/1/4 12:55, 2017/1/4 13:02, 18th & M St NW, 15th & P St NW, W22631, Member
247797, 2017/1/4 12:56, 2017/1/4 13:00, Eastern Market / 7th & North Carolina Ave SE, 1st & D St SE, W01050, Member
442163, 2017/1/4 12:56, 2017/1/4 13:03, 10th & G St NW, 15th & L St NW, W00845, Member
575494, 2017/1/4 12:56, 2017/1/4 13:06, 14th & G St NW, 20th & O St NW / Dupont South, W21011, Member
248293, 2017/1/4 12:56, 2017/1/4 13:00, 21st St & Pennsylvania Ave NW, 20th & O St NW / Dupont South, W21477, Member
360096, 2017/1/4 12:56, 2017/1/4 13:02, Eastern Market Metro / Pennsylvania Ave & 7th St SE, 4th & East Capitol St NE, W01084, Member
179627, 2017/1/4 12:57, 2017/1/4 13:00, S Joyce & Army Navy Dr, S Joyce & 16th St S, W20374, Member
910102, 2017/1/4 12:57, 2017/1/4 13:12, 1st & O St NW, 17th & G St NW, W22795, Member
157643, 2017/1/4 12:57, 2017/1/4 13:00, 8th & H St NW, 5th & F St NW, W22792, Member
1433717, 2017/1/4 12:57, 2017/1/4 13:21, 20th St & Florida Ave NW, 5th & F St NW, W01349, Casual
335548, 2017/1/4 12:57, 2017/1/4 13:03, N Veitch  & 20th St N, 21st St N & N Pierce St, W00911, Member
351545, 2017/1/4 12:57, 2017/1/4 13:03, 12th & L St NW, New Jersey Ave & L St NW, W21237, Member
578204, 2017/1/4 12:58, 2017/1/4 13:07, 17th St & Massachusetts Ave NW, New York Ave & 15th St NW, W00488, Member
1353937, 2017/1/4 12:58, 2017/1/4 13:20, 19th & East Capitol St SE, 19th & East Capitol St SE, W20121, Casual
310124, 2017/1/4 12:58, 2017/1/4 13:03, 15th & P St NW, 14th & V St NW, W21941, Member
275322, 2017/1/4 12:59, 2017/1/4 13:03, 5th & F St NW, 4th St & Madison Dr NW, W00530, Member
747527, 2017/1/4 12:59, 2017/1/4 13:11, Iwo Jima Memorial/N Meade & 14th St N, N Pershing Dr & Wayne St, W21647, Member
849720, 2017/1/4 12:59, 2017/1/4 13:13, 3000 Connecticut Ave NW / National Zoo, Massachusetts Ave & Dupont Circle NW, W00990, Member
339078, 2017/1/4 12:59, 2017/1/4 13:05, 17th & K St NW / Farragut Square, New Hampshire Ave & T St NW, W21296, Member
794585, 2017/1/4 12:59, 2017/1/4 13:12, Rhode Island Ave & V St NE, Maryland Ave & E St NE, W20203, Member
449944, 2017/1/4 13:00, 2017/1/4 13:08, 7th & T St NW, 15th & P St NW, W22553, Member
935831, 2017/1/4 13:00, 2017/1/4 13:16, Lincoln Park / 13th & East Capitol St NE , Columbus Circle / Union Station, W20890, Member
565853, 2017/1/4 13:00, 2017/1/4 13:10, Royal & Wilkes St, Ballenger Ave & Dulaney St, W00611, Member
458383, 2017/1/4 13:00, 2017/1/4 13:08, King St Metro North / Cameron St, Commerce St & Fayette St, W20993, Member
1001245, 2017/1/4 13:00, 2017/1/4 13:17, Arlington Blvd & S George Mason Dr/NFATC, Lynn & 19th St North, W22960, Member
465818, 2017/1/4 13:01, 2017/1/4 13:09, 11th & H St NE, Eastern Market Metro / Pennsylvania Ave & 7th St SE, W20795, Member
309455, 2017/1/4 13:01, 2017/1/4 13:06, Clarendon Blvd & Pierce St, Court House Metro / 15th & N Uhle St , W22108, Member
900075, 2017/1/4 13:01, 2017/1/4 13:16, 20th St & Florida Ave NW, 15th & K St NW, W22289, Member
98407, 2017/1/4 13:01, 2017/1/4 13:03, Columbus Circle / Union Station, 2nd & G St NE, W00743, Member
1007718, 2017/1/4 13:02, 2017/1/4 13:18, 3rd St & Pennsylvania Ave SE, 4th & C St SW, W20564, Casual
347493, 2017/1/4 13:02, 2017/1/4 13:07, "Independence Ave & LEnfant Plaza SW/DOE", 8th & D St NW, W22290, Member
963439, 2017/1/4 13:02, 2017/1/4 13:18, 3rd St & Pennsylvania Ave SE, 4th & C St SW, W00802, Casual
909448, 2017/1/4 13:02, 2017/1/4 13:17, Harvard St & Adams Mill Rd NW, Georgetown Harbor / 30th St NW, W01305, Member
280350, 2017/1/4 13:02, 2017/1/4 13:07, Columbus Circle / Union Station, 11th & H St NE, W20930, Member
174402, 2017/1/4 13:02, 2017/1/4 13:05, 14th & L St NW, 17th & K St NW, W21417, Member
151961, 2017/1/4 13:02, 2017/1/4 13:05, 21st & I St NW, 19th & G St NW, W20603, Member
266077, 2017/1/4 13:02, 2017/1/4 13:07, 13th & D St NE, D St & Maryland Ave NE, W21345, Member
327091, 2017/1/4 13:03, 2017/1/4 13:09, Neal St & Trinidad Ave NE, 3rd & M St NE, W21181, Member
493286, 2017/1/4 13:04, 2017/1/4 13:12, North Capitol St & F St NW, 4th & E St SW, W20899, Member
2714212, 2017/1/4 13:04, 2017/1/4 13:49, 27th & Crystal Dr, 27th & Crystal Dr, W20052, Casual
405444, 2017/1/4 13:04, 2017/1/4 13:11, 25th St & Pennsylvania Ave NW, 19th & L St NW, W22891, Member
332954, 2017/1/4 13:05, 2017/1/4 13:10, 15th & P St NW, 14th & G St NW, W00348, Member
127206, 2017/1/4 13:05, 2017/1/4 13:07, 13th St & Eastern Ave, East West Hwy & Blair Mill Rd, w00059, Member
173539, 2017/1/4 13:05, 2017/1/4 13:08, George Mason Dr & Wilson Blvd, Glebe Rd & 11th St N, w00583, Member
226686, 2017/1/4 13:05, 2017/1/4 13:09, 25th St & Pennsylvania Ave NW, 19th & L St NW, W00928, Member
934078, 2017/1/4 13:06, 2017/1/4 13:21, Adams Mill & Columbia Rd NW, 12th & L St NW, W22311, Member
409385, 2017/1/4 13:06, 2017/1/4 13:12, 24th & N St NW, 18th St & Wyoming Ave NW, W21722, Member
332010, 2017/1/4 13:06, 2017/1/4 13:11, Bethesda Metro, Battery Ln & Trolley Trail, W00695, Member
397618, 2017/1/4 13:06, 2017/1/4 13:12, New Hampshire Ave & T St NW, Rhode Island & Connecticut Ave NW, W21746, Member
536219, 2017/1/4 13:06, 2017/1/4 13:15, Clarendon Metro / Wilson Blvd & N Highland St, Clarendon Blvd & Pierce St, W21199, Member
1179021, 2017/1/4 13:06, 2017/1/4 13:26, 14th & V St NW, Vermont Ave & I St NW, W01081, Casual
495323, 2017/1/4 13:06, 2017/1/4 13:14, 12th & U St NW, Massachusetts Ave & Dupont Circle NW, W20747, Member
492992, 2017/1/4 13:06, 2017/1/4 13:15, 11th & M St NW, 21st St & Pennsylvania Ave NW, W00670, Member
597720, 2017/1/4 13:06, 2017/1/4 13:16, Wisconsin Ave & Brandywine St NW, Friendship Blvd & Willard Ave, W22094, Member
1152199, 2017/1/4 13:07, 2017/1/4 13:26, Lincoln Memorial, C & O Canal & Wisconsin Ave NW, W00437, Casual
544559, 2017/1/4 13:07, 2017/1/4 13:16, 14th & Rhode Island Ave NW, 20th & L St NW, W01392, Member
787295, 2017/1/4 13:07, 2017/1/4 13:20, 3rd & G St SE, Lincoln Park / 13th & East Capitol St NE , W22636, Member
526055, 2017/1/4 13:07, 2017/1/4 13:16, 10th St & Constitution Ave NW, 8th & H St NW, W22998, Casual
216999, 2017/1/4 13:07, 2017/1/4 13:11, 19th & G St NW, 20th & L St NW, W20944, Member
548865, 2017/1/4 13:07, 2017/1/4 13:17, 14th & G St NW, 1st & H St NW, W20123, Member
163939, 2017/1/4 13:08, 2017/1/4 13:10, Ballenger Ave & Dulaney St, King St Metro South, W23000, Member
513838, 2017/1/4 13:08, 2017/1/4 13:16, Rhode Island & Connecticut Ave NW, 7th & R St NW / Shaw Library, W21597, Member
337262, 2017/1/4 13:08, 2017/1/4 13:13, 1st & M St NE, North Capitol St & F St NW, W23039, Member
1218921, 2017/1/4 13:08, 2017/1/4 13:29, 25th St & Pennsylvania Ave NW, Lamont & Mt Pleasant NW, W01287, Member
280641, 2017/1/4 13:08, 2017/1/4 13:13, Eastern Market Metro / Pennsylvania Ave & 7th St SE, Potomac Ave & 8th St SE, W00310, Member
294757, 2017/1/4 13:08, 2017/1/4 13:13, 19th & L St NW, 15th & L St NW, W20871, Member
451107, 2017/1/4 13:08, 2017/1/4 13:16, 10th St & Constitution Ave NW, 8th & H St NW, W00671, Casual
712149, 2017/1/4 13:09, 2017/1/4 13:21, Rhode Island Ave & V St NE, 5th & K St NW, W21838, Member
3620115, 2017/1/4 13:09, 2017/1/4 14:09, Lincoln Memorial, Jefferson Dr & 14th St SW, W22945, Casual
687030, 2017/1/4 13:09, 2017/1/4 13:21, N Veitch & Key Blvd, Court House Metro / 15th & N Uhle St , W21183, Member
3617298, 2017/1/4 13:09, 2017/1/4 14:10, Lincoln Memorial, Jefferson Dr & 14th St SW, W20578, Casual
384057, 2017/1/4 13:09, 2017/1/4 13:16, 15th & K St NW, 16th & R St NW, W20633, Member
510392, 2017/1/4 13:09, 2017/1/4 13:18, Calvert & Biltmore St NW, 16th & Irving St NW, W01445, Member
2425870, 2017/1/4 13:10, 2017/1/4 13:50, Jefferson Dr & 14th St SW, 34th & Water St NW, W20442, Casual
977874, 2017/1/4 13:10, 2017/1/4 13:26, 7th & F St NW / National Portrait Gallery, 7th & F St NW / National Portrait Gallery, W01267, Member
2345760, 2017/1/4 13:10, 2017/1/4 13:49, Jefferson Dr & 14th St SW, 34th & Water St NW, W21665, Casual
364759, 2017/1/4 13:10, 2017/1/4 13:16, Florida Ave & R St NW, 3rd & H St NW, W00182, Member
312074, 2017/1/4 13:10, 2017/1/4 13:15, "Independence Ave & LEnfant Plaza SW/DOE", 14th & D St NW / Ronald Reagan Building, W00498, Member
555878, 2017/1/4 13:10, 2017/1/4 13:19, 14th & G St NW, 18th & M St NW, W20077, Member
1822821, 2017/1/4 13:11, 2017/1/4 13:41, 4th St & Madison Dr NW, 4th & East Capitol St NE, W00530, Member
772391, 2017/1/4 13:11, 2017/1/4 13:24, 3rd St & Pennsylvania Ave SE, 4th St & Madison Dr NW, W20853, Member
320030, 2017/1/4 13:11, 2017/1/4 13:16, 22nd & P ST NW, 20th St & Florida Ave NW, W01291, Member
884397, 2017/1/4 13:11, 2017/1/4 13:26, 7th & F St NW / National Portrait Gallery, Massachusetts Ave & Dupont Circle NW, W20290, Casual
636226, 2017/1/4 13:11, 2017/1/4 13:22, 4th St & Madison Dr NW, 4th & M St SW, W00663, Member
773417, 2017/1/4 13:11, 2017/1/4 13:24, 7th & T St NW, 1st & M St NE, W22966, Member
